i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
7830;https://openalex.org/I173304897;University of Granada;Universidad de Granada;37.18817, -3.60667;37.18817, -3.60667;;True
7835;https://openalex.org/I4210146599;Institute of Biological, Environmental and Rural Sciences;Institute of Biological, Environmental and Rural Sciences;52.41548, -4.08292;52.41548, -4.08292;;True
7853;https://openalex.org/I181877577;SHANXI UNIVERSITY;Shanxi University;37.86944, 112.56028;37.86944, 112.56028;;True
7854;https://openalex.org/I52158045;CHINA AGRICULTURAL UNIVERSITY;China Agricultural University;39.9075, 116.39723;39.9075, 116.39723;;True
7865;https://openalex.org/I4210139348;INSTITUT DE CULTURA DE BARCELONA;Institut de Cultura de Barcelona;41.38879, 2.15899;41.38879, 2.15899;;True
12483;https://openalex.org/I137799390;THE UNIVERSITY OF THE WEST INDIES;University of the West Indies System;17.99702, -76.79358;17.99702, -76.79358;;False
7910;https://openalex.org/I206451062;UNIVERSITY OF ARCHITECTURE, CIVIL ENGINEERING AND GEODESY;University of Architecture, Civil Engineering and Geodesy;42.69751, 23.32415;42.69751, 23.32415;;True
7919;https://openalex.org/I55905543;CYPRUS INSTITUTE OF NEUROLOGY AND GENETICS;Cyprus Institute of Neurology and Genetics;35.17531, 33.3642;35.17531, 33.3642;;True
7927;https://openalex.org/I1331223999;NATIONAL BOARD OF FISHERIES;Swedish National Board of Fisheries;57.70716, 11.96679;57.70716, 11.96679;;False
7950;https://openalex.org/I4210100892;ASSOCIATION FRANCAISE CONTRE LES MYOPATHIES;Association Francaise contre les Myopathies;48.74607, 2.35275;48.74607, 2.35275;;True
7968;https://openalex.org/I4387152445;DANISH FUNDAMENTAL METROLOGY;Danish National Metrology Institute;55.88098, 12.50111;55.88098, 12.50111;;True
7971;https://openalex.org/I4210150129;INTERNATIONAL CENTRE FOR ADVANCED MEDITERRANEAN AGRONOMIC STUDIES;International Centre for Advanced Mediterranean Agronomic Studies;41.04376, 16.88491;41.04376, 16.88491;;True
7977;https://openalex.org/I198945027;CENTRAL EUROPEAN UNIVERSITY;Central European University;48.20849, 16.37208;48.20849, 16.37208;;True
7980;https://openalex.org/I4387154353;FACHHOCHSCHULE OLDENBURG/OSTFRIESLAND/WILHELMSHAVEN;Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven;52.83333, 9.16667;52.83333, 9.16667;;True
7987;https://openalex.org/I1293303778;FLANDERS MARINE INSTITUTE;Flanders Marine Institute;51.21551, 2.927;51.21551, 2.927;;True
8023;https://openalex.org/I4210112087;CENTRE FOR ALTERNATIVE TECHNOLOGY;Centre for Alternative Technology;52.51667, -3.3;52.51667, -3.3;;True
8032;https://openalex.org/I2801928633;LIVERPOOL CITY COUNCIL;Liverpool City Council;53.41058, -2.97794;53.41058, -2.97794;;True
8054;https://openalex.org/I102808428;TBILISI STATE UNIVERSITY;Tbilisi State University;41.69411, 44.83368;41.69411, 44.83368;;True
8076;https://openalex.org/I904013037;UNIVERSIDAD EUROPEA DE MADRID;Universidad Europea de Madrid;40.4165, -3.70256;40.4165, -3.70256;;True
8129;https://openalex.org/I85686399;UNIVERSITY OF WEST HUNGARY;University of Sopron;47.68501, 16.59049;47.68501, 16.59049;;True
8134;https://openalex.org/I4210100739;EUROPEAN FORUM ON NATURE CONSERVATION AND PASTORALISM;European Forum on Nature Conservation and Pastoralism;52.11285, -4.08039;52.11285, -4.08039;;True
8153;https://openalex.org/I4210133351;WILDFOWL AND WETLANDS TRUST;Wildfowl & Wetlands Trust;51.86568, -2.2431;51.86568, -2.2431;;False
8156;https://openalex.org/I1341618623;NATIONAL MUSEUM OF NATURAL HISTORY;National Museum of Natural History;38.89511, -77.03637;38.89511, -77.03637;;True
8159;https://openalex.org/I4210142198;INSTITUTE OF OCEANOLOGY POLISH ACADEMY OF SCIENCES;Instytut Oceanologii Polskiej Akademii Nauk;54.4418, 18.56003;54.4418, 18.56003;;True
8173;https://openalex.org/I4210120464;ISTITUTO SPERIMENTALE PER LA FRUTTICOLTURA;Istituto Sperimentale per la Frutticoltura;41.89193, 12.51133;41.89193, 12.51133;;True
8181;https://openalex.org/I4400009062;FACULTY OF ECONOMICS;University of Belgrade – Faculty of Economics and Business;44.80401, 20.46513;44.80401, 20.46513;;False
8193;https://openalex.org/I4141589;UNIVERSIDAD NACIONAL DE ROSARIO;National University of Rosario;-32.94682, -60.63932;-32.94682, -60.63932;;True
8232;https://openalex.org/I4210141132;Municipality of Athens;Municipality of Athens Development Agency;37.98376, 23.72784;37.98376, 23.72784;;False
8237;https://openalex.org/I4210118731;NOA;National Observatory of Athens;37.98376, 23.72784;37.98376, 23.72784;;False
8251;https://openalex.org/I2799750631;LIMERICK COUNTY COUNCIL;Limerick County Council;52.66472, -8.62306;52.66472, -8.62306;;True
8264;https://openalex.org/I2801097735;RUNDFUNK BERLIN-BRANDENBURG;Rundfunk Berlin-Brandenburg;52.52437, 13.41053;52.52437, 13.41053;;True
8273;https://openalex.org/I7876267;OPEN UNIVERSITEIT NEDERLAND;Open University of the Netherlands;50.88365, 5.98154;50.88365, 5.98154;;True
8284;https://openalex.org/I2277624104;FONDAZIONE BRUNO KESSLER;Fondazione Bruno Kessler;46.06787, 11.12108;46.06787, 11.12108;;True
8287;https://openalex.org/I91203450;UNIVERSITY OF HAIFA;University of Haifa;32.81841, 34.9885;32.81841, 34.9885;;True
8289;https://openalex.org/I173212132;VILNIAUS UNIVERSITETAS;Vilnius University;54.68916, 25.2798;54.68916, 25.2798;;True
8322;https://openalex.org/I165143802;THE UNIVERSITY OF QUEENSLAND;The University of Queensland;-27.46794, 153.02809;-27.46794, 153.02809;;True
8330;https://openalex.org/I73142707;ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS;Athens University of Economics and Business;37.98376, 23.72784;37.98376, 23.72784;;True
8332;https://openalex.org/I187792471;IONIAN UNIVERSITY;Ionian University;39.62441, 19.92016;39.62441, 19.92016;;True
8350;https://openalex.org/I4210105332;EUROPEAN SCHOOLS;Association of Schools of Public Health in the European Region;50.85045, 4.34878;50.85045, 4.34878;;False
8360;https://openalex.org/I4210101247;THE WEIZMANN INSTITUTE OF SCIENCE;American Committee for the Weizmann Institute of Science;40.71427, -74.00597;40.71427, -74.00597;;False
8366;https://openalex.org/I4210119130;INSTITUTE FOR LEARNING INNOVATION;Institute for Learning Innovation;45.52345, -122.67621;45.52345, -122.67621;;True
8404;https://openalex.org/I98805295;UNIVERSITY OF AEGEAN;University of the Aegean;39.10772, 26.55529;39.10772, 26.55529;;False
8441;https://openalex.org/I2800963090;ARCHIVUM SECRETUM APOSTOLICUM VATICANUM;Vatican Secret Archives;41.90268, 12.45414;41.90268, 12.45414;;True
8444;https://openalex.org/I2801223450;INSTITUT ROYAL DES SCIENCES NATURELLES DE BELGIQUE;Institute of Natural Sciences;50.85045, 4.34878;50.85045, 4.34878;;True
8446;https://openalex.org/I4210145060;HRVATSKI PRIRODOSLOVNI MUZEJ;Croatian Natural History Museum;45.81313, 15.97753;45.81313, 15.97753;;True
8453;https://openalex.org/I2800252509;JEWISH AGENCY FOR ISRAEL;Jewish Agency for Israel;31.76904, 35.21633;31.76904, 35.21633;;True
8462;https://openalex.org/I2799405328;HERITAGE MALTA;Heritage Malta;35.88917, 14.53278;35.88917, 14.53278;;True
8491;https://openalex.org/I4210110158;Institute of Hematology and Blood Transfusion;Kirov Research Institute of Hematology and Blood Transfusion FMBA;58.59665, 49.66007;58.59665, 49.66007;;False
8493;https://openalex.org/I4210095794;National Academy of Sciences of Belarus Institute of Physiology;Institute of Physiology National Academy of Sciences of Belarus;53.9, 27.56667;53.9, 27.56667;;False
8502;https://openalex.org/I208875869;Moscow State University 'M.V. Lomonosov';Moscow State University of Fine Chemical Technologies;55.75222, 37.61556;55.75222, 37.61556;;False
8504;https://openalex.org/I4210114361;Russian Academy of Sciences Institute of the Russian Language;V.V. Vinogradov Russian Language Institute;55.75222, 37.61556;55.75222, 37.61556;;False
8509;https://openalex.org/I2801924832;Hermitage Museum;Hermitage Museum;36.16589, -86.78444;36.16589, -86.78444;;True
8514;https://openalex.org/I7882870;GLASGOW UNIVERSITY;University of Glasgow;55.86515, -4.25763;55.86515, -4.25763;;True
8517;https://openalex.org/I4210153290;Russian Academy of Science History of Material Culture;Institute of History of Material Culture;59.93863, 30.31413;59.93863, 30.31413;;False
8523;https://openalex.org/I4210165334;Russian Academy of Sciences Komarov Botanical Institute;Komarov Botanical Institute of the Russian Academy of Sciences;59.93863, 30.31413;59.93863, 30.31413;;False
8529;https://openalex.org/I19880235;Moscow State University;Lomonosov Moscow State University;55.75222, 37.61556;55.75222, 37.61556;;True
8536;https://openalex.org/I191043459;State Engineering University of Armenia;National Polytechnic University of Armenia;40.18111, 44.51361;40.18111, 44.51361;;True
8544;https://openalex.org/I166825849;TAMPEREEN YLIOPISTO;Tampere University;61.49911, 23.78712;61.49911, 23.78712;;True
8559;https://openalex.org/I106118109;EÖTVÖS LORÁND TUDOMÁNYEGYETEM;Eötvös Loránd University;47.49835, 19.04045;47.49835, 19.04045;;True
8560;https://openalex.org/I251738;EDINBURGH NAPIER UNIVERSITY;Edinburgh Napier University;55.95206, -3.19648;55.95206, -3.19648;;True
8564;https://openalex.org/I193033237;INSTITUT SUPERIEUR DE L'AERONAUTIQUE ET DE L'ESPACE;Institut Superieur de l'Aeronautique et de l'Espace (ISAE-SUPAERO);43.60426, 1.44367;43.60426, 1.44367;;True
8578;https://openalex.org/I67311998;EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH;European Organization for Nuclear Research;46.20222, 6.14569;46.20222, 6.14569;;True
8612;https://openalex.org/I95013407;UNIVERSIDAD PABLO DE OLAVIDE;Universidad Pablo de Olavide;37.38283, -5.97317;37.38283, -5.97317;;True
8643;https://openalex.org/I188730046;VYTAUTAS MAGNUS UNIVERSITY;Vytautas Magnus University;54.90272, 23.90961;54.90272, 23.90961;;True
8677;https://openalex.org/I4210146676;MINISTRY OF HIGHER EDUCATION, SCIENCE AND TECHNOLOGY;Ministry of Science Technology and Higher Education;38.71667, -9.13333;38.71667, -9.13333;;False
8682;https://openalex.org/I1319490839;MINISTRY OF EDUCATION AND SCIENCE;Ministry of Education, Culture, Sports, Science and Technology;35.6895, 139.69171;35.6895, 139.69171;;False
8683;https://openalex.org/I4210161269;MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY;Malta Council for Science and Technology;35.88917, 14.53278;35.88917, 14.53278;;True
8690;https://openalex.org/I4210153480;GENERAL SECRETARIAT FOR RESEARCH AND TECHNOLOGY;General Secretariat for Research and Technology;37.98376, 23.72784;37.98376, 23.72784;;True
8702;https://openalex.org/I4387155140;REGIONE EMILIA-ROMAGNA;Regione Emilia-Romagna;44.49381, 11.33875;44.49381, 11.33875;;True
11469;https://openalex.org/I4210153304;EESTI RAHVUSRAAMATUKOGU;National Library of Estonia;59.43696, 24.75353;59.43696, 24.75353;;True
8705;https://openalex.org/I4210135952;MINISTERIUM FÜR ARBEIT, GESUNDHEIT, SOZIALES DES LANDES NORDRHEIN-WESTFALEN;Ministerium für Arbeit, Gesundheit und Soziales des Landes Nordrhein-Westfalen;51.22172, 6.77616;51.22172, 6.77616;;False
8711;https://openalex.org/I4210119278;FINNISH FUNDING AGENCY FOR TECHNOLOGY AND INNOVATION;Tekes;60.16952, 24.93545;60.16952, 24.93545;;True
8713;https://openalex.org/I148297040;NETHERLANDS ORGANISATION FOR SCIENTIFIC RESEARCH;Netherlands Organisation for Applied Scientific Research;52.00667, 4.35556;52.00667, 4.35556;;False
8726;https://openalex.org/I96673099;DANMARKS TEKNISKE UNIVERSITET;Technical University of Denmark;55.77044, 12.50378;55.77044, 12.50378;;True
8732;https://openalex.org/I8901234;FOUNDATION FOR RESEARCH AND TECHNOLOGY-HELLAS;Foundation for Research and Technology Hellas;35.32787, 25.14341;35.32787, 25.14341;;False
8806;https://openalex.org/I27897274;ISTITUTO SUPERIORE DI SANITÀ;Istituto Superiore di Sanità;41.89193, 12.51133;41.89193, 12.51133;;True
8823;https://openalex.org/I4392021221;STATE GENERAL LABORATORY;General Chemical State Laboratory;37.98376, 23.72784;37.98376, 23.72784;;False
8824;https://openalex.org/I4210126692;LANDESGESUNDHEITSAMT BADEN-WÜRTTEMBERG;Landesgesundheitsamt Baden-Württemberg;48.78232, 9.17702;48.78232, 9.17702;;True
8825;https://openalex.org/I184903800;ENVIRONMENT AGENCY;Environment Agency;53.43012, -1.35678;53.43012, -1.35678;;True
8828;https://openalex.org/I108290504;UNIVERSITÀ DI PISA;University of Pisa;43.70853, 10.4036;43.70853, 10.4036;;True
8829;https://openalex.org/I4210145479;BAYERISCHES LANDESAMT FÜR GESUNDHEIT UND LEBENSMITTELSICHERHEIT;Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit;49.59099, 11.00783;49.59099, 11.00783;;True
8831;https://openalex.org/I4210104433;RIJKSINSTITUUT VOOR VOLKSGEZONDHEID EN MILIEU;National Institute for Public Health and the Environment;52.11, 5.18056;52.11, 5.18056;;True
8841;https://openalex.org/I4210091259;CORIS BIOCONCEPT;Coris BioConcept (Belgium);50.56149, 4.69889;50.56149, 4.69889;;False
8843;https://openalex.org/I4210136969;INSTITUTE OF MOLECULAR BIOLOGY, ACADEMIA SINICA;Institute of Molecular Biology, Academia Sinica;25.05306, 121.52639;25.05306, 121.52639;;True
8848;https://openalex.org/I1283664872;MEDITERRANEAN AGRONOMIC INSTITUTE OF CHANIA;Mediterranean Agronomic Institute of Chania;35.51124, 24.02921;35.51124, 24.02921;;True
8854;https://openalex.org/I154202486;INSTITUT FRANÇAIS DE RECHERCHE POUR L'EXPLOITATION DE LA MER;Ifremer;48.39029, -4.48628;48.39029, -4.48628;;True
8856;https://openalex.org/I4210155074;INSTITUTO DO MAR;Instituto de Investigacao das Pescas e do Mar;38.71667, -9.13333;38.71667, -9.13333;;False
8859;https://openalex.org/I91203450;HAIFA UNIVERSITY;University of Haifa;32.81841, 34.9885;32.81841, 34.9885;;False
8862;https://openalex.org/I4210123216;RUDJER BOSKOVIC INSTITUTE;Rudjer Boskovic Institute;45.81444, 15.97798;45.81444, 15.97798;;True
8863;https://openalex.org/I881427289;GÖTEBORGS UNIVERSITET;University of Gothenburg;57.70716, 11.96679;57.70716, 11.96679;;True
8865;https://openalex.org/I22465464;WESTFÄLISCHE WILHELMS-UNIVERSITÄT, MÜNSTER;University of Münster;51.96236, 7.62571;51.96236, 7.62571;;False
8874;https://openalex.org/I4210128716;UMWELTBUNDESAMT;German Environment Agency;51.83864, 12.24555;51.83864, 12.24555;;True
8885;https://openalex.org/I134820265;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS;Consejo Superior de Investigaciones Científicas;40.4165, -3.70256;40.4165, -3.70256;;True
8892;https://openalex.org/I192619145;UNIVERSITY OF THE WITWATERSRAND;University of the Witwatersrand;-26.20227, 28.04363;-26.20227, 28.04363;;True
8893;https://openalex.org/I87074743;UNIVERSITY OF THE PHILIPPINES, DILIMAN;University of the Philippines Diliman;14.6488, 121.0509;14.6488, 121.0509;;False
8895;https://openalex.org/I4210143945;HOSPITAL ARCHBISHOP MAKARIOS III;Archbishop Makarios III Hospital;35.17531, 33.3642;35.17531, 33.3642;;False
8902;https://openalex.org/I4210102813;HUNGARIAN SCIENCE AND TECHNOLOGY FOUNDATION;Hungarian Science and Technology Foundation;47.49835, 19.04045;47.49835, 19.04045;;True
8911;https://openalex.org/I81831788;HEALTH & SAFETY EXECUTIVE;Health and Safety Executive;53.46667, -3.01667;53.46667, -3.01667;;False
8926;https://openalex.org/I874792244;EUROPEAN UNIVERSITY INSTITUTE -;European University Institute;43.77925, 11.24626;43.77925, 11.24626;;False
8927;https://openalex.org/I2800549439;HELLENIC FOUNDATION FOR EUROPEAN AND FOREIGN POLICY;Hellenic Foundation for European and Foreign Policy;37.98376, 23.72784;37.98376, 23.72784;;True
8931;https://openalex.org/I205051169;KINGSTON UNIVERSITY.;Kingston University;51.50853, -0.12574;51.50853, -0.12574;;False
8939;https://openalex.org/I4210101585;INSTITUTE OF PUBLIC AFFAIRS;Institute of Public Affairs;52.22977, 21.01178;52.22977, 21.01178;;True
8940;https://openalex.org/I153976015;UNIVERZA V LJUBLJANI.;University of Ljubljana;46.05108, 14.50513;46.05108, 14.50513;;False
8944;https://openalex.org/I20581793;UNIVERSITY OF KENT;University of Kent;51.27904, 1.07992;51.27904, 1.07992;;True
8953;https://openalex.org/I139264467;SEOUL NATIONAL UNIVERSITY;Seoul National University;37.566, 126.9784;37.566, 126.9784;;True
8959;https://openalex.org/I8087733;EBERHARD KARLS-UNIVERSITÄT TÜBINGEN;University of Tübingen;48.52266, 9.05222;48.52266, 9.05222;;False
8961;https://openalex.org/I6820528;"BIOMEDICAL SCIENCES RESEARCH CENTER ""ALEXANDER FLEMING""";Alexander Fleming Biomedical Sciences Research Center;37.98376, 23.72784;37.98376, 23.72784;;False
8962;https://openalex.org/I177969490;UNIVERSITY OF SOUTHERN DENMARK;University of Southern Denmark;55.39594, 10.38831;55.39594, 10.38831;;True
8965;https://openalex.org/I55143463;UNIVERSITY OF TURIN;University of Turin;45.07049, 7.68682;45.07049, 7.68682;;True
8967;https://openalex.org/I114090438;JOHANN WOLFGANG GOETHE-UNIVERSITÄT FRANKFURT AM MAIN;Goethe University Frankfurt;50.11552, 8.68417;50.11552, 8.68417;;True
8968;https://openalex.org/I4210152414;INSTITUTE OF BIOORGANIC CHEMISTRY, POLISH ACADEMY OF SCIENCES;Institute of Bioorganic Chemistry, Polish Academy of Sciences;52.40692, 16.92993;52.40692, 16.92993;;True
8979;https://openalex.org/I173212132;VILNIUS UNIVERSITY;Vilnius University;54.68916, 25.2798;54.68916, 25.2798;;True
8981;https://openalex.org/I99542240;POLISH ACADEMY OF SCIENCES;Polish Academy of Sciences;52.22977, 21.01178;52.22977, 21.01178;;True
8982;https://openalex.org/I4210088462;UNIVERSITY SCHOOL OF MEDICAL SCIENCES;MSH Medical School Hamburg – University of Applied Sciences and Medical University;53.55073, 9.99302;53.55073, 9.99302;;False
9000;https://openalex.org/I129451853;KOREA INSTITUTE FOR INTERNATIONAL ECONOMIC POLICY;Korea Institute for International Economic Policy;36.34913, 127.38493;36.34913, 127.38493;;True
